id_venta;id_cliente;codigo_producto;producto;vendedor;fecha;cantidad; precio_venta_unitario ;descuento; total_neto ; utilidad ;forma_pago
VEN03722;CLI059;10060;ALICATE  BICOLOR N 8;Diana Tobón;11/06/2025;5;2000;0;10000;4000;Tarjeta
VEN03723;CLI143;10016;ACEITE USA1 X 30 CC;Carlos Mario Hoyos;27/08/2025;10;2000;0;20000;8000;Tarjeta
VEN03724;CLI194;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Milena Restrepo;20/04/2025;5;2000;0;10000;4000;Efectivo
VEN03725;CLI199;10061;ALICATE 6 NARANJA DSF-6049;Diana Tobón;22/12/2025;5;2000;0;10000;4000;Efectivo
VEN03726;CLI207;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Milena Restrepo;1/02/2025;5;2000;0;10000;4000;Efectivo
VEN03727;CLI195;10015;ABRAZADERA TITAN 31/2A45/16 40-56;Carlos Mario Hoyos;8/03/2026;3;2000;300;5700;2100;Tarjeta
VEN03728;CLI081;10040;ALAMBRE CENTELSA N  8 VERDE;Milena Restrepo;4/02/2025;1;2000;0;2000;800;Efectivo
VEN03729;CLI234;10026;ACRONAL  DE GALON;Milena Restrepo;16/10/2025;10;2000;1000;19000;7000;Tarjeta
VEN03730;CLI091;10044;ALAMBRE CENTELSA N 10 NEGRO;Milena Restrepo;23/04/2025;10;2000;1000;19000;7000;Tarjeta
VEN03731;CLI212;10047;ALAMBRE CENTELSA N 12 AMARILLO;Andrés Cardona;7/10/2025;1;2000;0;2000;800;Efectivo
VEN03732;CLI138;10986;AGUA STOP ARGOLLA GERFOR 581140;Andrés Cardona;17/12/2025;2;2000;0;4000;1600;Efectivo
VEN03733;CLI194;10063;ALICATE FOCCI 8,5 DSF-1684;Andrés Cardona;20/01/2026;1;2000;0;2000;800;Transferencia
VEN03734;CLI217;12178;ACOPLE RAPIDO PISTOLA PINTAR JUEGO X 5;Milena Restrepo;28/01/2025;1;2000;100;1900;700;Transferencia
VEN03735;CLI224;10059;ALCOHOL INDUSTRIAL X 500;Diana Tobón;10/04/2025;10;2000;0;20000;8000;Efectivo
VEN03736;CLI118;10026;ACRONAL  DE GALON;Andrés Cardona;22/11/2025;1;2000;0;2000;800;Tarjeta
VEN03737;CLI114;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Diana Tobón;30/12/2025;10;2000;0;20000;8000;Tarjeta
VEN03738;CLI022;10037;ALAMBRE CENTELSA N  8 BLANCO;Andrés Cardona;16/06/2025;10;2000;0;20000;8000;Efectivo
VEN03739;CLI220;10027;AEROGRAFO F75 400 ML DSF-1499;Milena Restrepo;29/04/2026;1;2000;0;2000;800;Tarjeta
VEN03740;CLI240;10034;ALAMBRE PUA C16 X 400MT CORSAN;Andrés Cardona;1/05/2026;3;2000;300;5700;2100;Efectivo
VEN03741;CLI219;10048;ALAMBRE CENTELSA N 12 AZUL;Diana Tobón;22/12/2025;1;2000;0;2000;800;Tarjeta
VEN03742;CLI265;11700;"ADAPTADOR MACHO DE 1/2"" PVC LEO";Milena Restrepo;13/01/2025;10;2000;0;20000;8000;Tarjeta
VEN03743;CLI275;11697;"ADAPTADOR HEMBRA DE 1"" PVC LEO";Carlos Mario Hoyos;7/12/2025;5;2000;0;10000;4000;Efectivo
VEN03744;CLI049;11943;AGUA STOP PLASTGRIFOS;Diana Tobón;7/03/2025;1;2000;0;2000;800;Tarjeta
VEN03745;CLI125;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Carlos Mario Hoyos;17/12/2025;5;2000;0;10000;4000;Tarjeta
VEN03746;CLI272;10057;ALAMBRE CENTELSA N 14 ROJO;Milena Restrepo;25/02/2026;5;2000;0;10000;4000;Transferencia
VEN03747;CLI096;10060;ALICATE  BICOLOR N 8;Carlos Mario Hoyos;6/06/2025;2;2000;0;4000;1600;Transferencia
VEN03748;CLI036;10037;ALAMBRE CENTELSA N  8 BLANCO;Andrés Cardona;9/10/2025;10;2000;0;20000;8000;Efectivo
VEN03749;CLI141;12597;ADAPTADOR DE 3/4 EMT;Carlos Mario Hoyos;9/11/2025;10;2000;0;20000;8000;Efectivo
VEN03750;CLI212;11696;ADAPTADOR PVC ALARGE 1/2 X 3/8;Milena Restrepo;14/02/2025;3;2000;0;6000;2400;Tarjeta
VEN03751;CLI054;10060;ALICATE  BICOLOR N 8;Milena Restrepo;20/01/2026;2;2000;0;4000;1600;Transferencia
VEN03752;CLI103;10040;ALAMBRE CENTELSA N  8 VERDE;Andrés Cardona;27/01/2026;2;2000;0;4000;1600;Transferencia
VEN03753;CLI292;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Carlos Mario Hoyos;17/05/2025;5;2000;0;10000;4000;Tarjeta
VEN03754;CLI285;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Milena Restrepo;3/02/2025;5;2000;500;9500;3500;Tarjeta
VEN03755;CLI192;11941;AGUA STOP AHORRADOR PLASTIG;Andrés Cardona;2/06/2025;5;2000;0;10000;4000;Transferencia
VEN03756;CLI022;10014;ABRAZADERA TITAN 2-3/8A3-1/8  40-44;Andrés Cardona;1/08/2025;2;2000;400;3600;1200;Tarjeta
VEN03757;CLI029;10017;ACEITE USA1 X 70 CC;Milena Restrepo;8/04/2026;1;2000;0;2000;800;Tarjeta
VEN03758;CLI177;10036;ALAMBRE CENTELSA N  8 AZUL;Carlos Mario Hoyos;19/03/2025;3;2000;0;6000;2400;Transferencia
VEN03759;CLI106;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Milena Restrepo;4/01/2025;1;2000;0;2000;800;Transferencia
VEN03760;CLI119;10042;ALAMBRE CENTELSA N 10 AZUL;Carlos Mario Hoyos;7/06/2025;3;2000;0;6000;2400;Tarjeta
VEN03761;CLI080;11060;AGUA STOP PASTA GRIVAL;Andrés Cardona;10/05/2025;3;2000;0;6000;2400;Transferencia
VEN03762;CLI093;11943;AGUA STOP PLASTGRIFOS;Andrés Cardona;6/04/2026;2;2000;0;4000;1600;Efectivo
VEN03763;CLI077;10031;ALAMBRE PUA C 14 X 500MT;Milena Restrepo;16/04/2026;2;2000;0;4000;1600;Efectivo
VEN03764;CLI088;10053;ALAMBRE CENTELSA N 14 AMARILLO;Milena Restrepo;14/05/2025;3;2000;0;6000;2400;Transferencia
VEN03765;CLI032;12178;ACOPLE RAPIDO PISTOLA PINTAR JUEGO X 5;Milena Restrepo;9/10/2025;1;2000;0;2000;800;Tarjeta
VEN03766;CLI049;11072;ACOPLE SANITARIO GRIVAL LARGO 55;Carlos Mario Hoyos;19/11/2025;3;2000;0;6000;2400;Transferencia
VEN03767;CLI058;10035;ALAMBRE CENTELSA N  8 AMARILLO;Andrés Cardona;11/05/2025;2;2000;0;4000;1600;Transferencia
VEN03768;CLI121;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Diana Tobón;15/01/2026;1;2000;0;2000;800;Tarjeta
VEN03769;CLI040;10031;ALAMBRE PUA C 14 X 500MT;Andrés Cardona;16/10/2025;5;2000;0;10000;4000;Transferencia
VEN03770;CLI144;10054;ALAMBRE CENTELSA N 14 AZUL;Milena Restrepo;26/06/2025;5;2000;1000;9000;3000;Tarjeta
VEN03771;CLI224;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Andrés Cardona;7/03/2025;1;2000;0;2000;800;Tarjeta
VEN03772;CLI093;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Carlos Mario Hoyos;24/05/2025;5;2000;0;10000;4000;Tarjeta
VEN03773;CLI225;10061;ALICATE 6 NARANJA DSF-6049;Diana Tobón;5/04/2025;3;2000;0;6000;2400;Efectivo
VEN03774;CLI199;10010;ABRAZADERA TITAN 11/4A2 40-28;Carlos Mario Hoyos;7/05/2026;3;2000;300;5700;2100;Transferencia
VEN03775;CLI184;10060;ALICATE  BICOLOR N 8;Andrés Cardona;12/06/2025;1;2000;0;2000;800;Tarjeta
VEN03776;CLI138;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Andrés Cardona;27/01/2025;5;2000;0;10000;4000;Efectivo
VEN03777;CLI029;10056;ALAMBRE CENTELSA N 14 NEGRO;Carlos Mario Hoyos;13/09/2025;2;2000;0;4000;1600;Efectivo
VEN03778;CLI143;10033;ALAMBRE PUA C16 X 200MT CORSAN;Diana Tobón;17/03/2025;3;2000;0;6000;2400;Transferencia
VEN03779;CLI276;10018;ACIDO CORRIENTE X 480;Diana Tobón;6/06/2025;2;2000;200;3800;1400;Transferencia
VEN03780;CLI267;11702;"ADAPTADOR MACHO DE 1"" LEO";Diana Tobón;19/02/2025;10;2000;0;20000;8000;Tarjeta
VEN03781;CLI106;11696;ADAPTADOR PVC ALARGE 1/2 X 3/8;Carlos Mario Hoyos;9/04/2025;10;2000;0;20000;8000;Efectivo
VEN03782;CLI197;10052;ALAMBRE CENTELSA N 12 VERDE;Andrés Cardona;24/03/2026;1;2000;0;2000;800;Transferencia
VEN03783;CLI206;10010;ABRAZADERA TITAN 11/4A2 40-28;Milena Restrepo;8/01/2026;1;2000;0;2000;800;Tarjeta
VEN03784;CLI091;10049;ALAMBRE CENTELSA N 12 BLANCO;Carlos Mario Hoyos;9/05/2025;5;2000;500;9500;3500;Efectivo
VEN03785;CLI175;10058;ALAMBRE CENTELSA N 14 VERDE;Andrés Cardona;6/03/2026;1;2000;100;1900;700;Tarjeta
VEN03786;CLI126;11060;AGUA STOP PASTA GRIVAL;Andrés Cardona;26/07/2025;1;2000;0;2000;800;Tarjeta
VEN03787;CLI038;11702;"ADAPTADOR MACHO DE 1"" LEO";Milena Restrepo;10/03/2025;5;2000;0;10000;4000;Transferencia
VEN03788;CLI246;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Diana Tobón;6/10/2025;5;2000;0;10000;4000;Transferencia
VEN03789;CLI275;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Milena Restrepo;6/03/2025;2;2000;200;3800;1400;Efectivo
VEN03790;CLI071;10051;ALAMBRE CENTELSA N 12 ROJO;Milena Restrepo;30/04/2026;2;2000;0;4000;1600;Efectivo
VEN03791;CLI033;10047;ALAMBRE CENTELSA N 12 AMARILLO;Milena Restrepo;19/11/2025;3;2000;300;5700;2100;Transferencia
VEN03792;CLI184;10036;ALAMBRE CENTELSA N  8 AZUL;Diana Tobón;20/06/2025;10;2000;0;20000;8000;Efectivo
VEN03793;CLI233;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Milena Restrepo;25/07/2025;3;2000;0;6000;2400;Efectivo
VEN03794;CLI228;10026;ACRONAL  DE GALON;Carlos Mario Hoyos;26/04/2026;10;2000;0;20000;8000;Efectivo
VEN03795;CLI124;10043;ALAMBRE CENTELSA N 10 BLANCO;Andrés Cardona;24/03/2026;5;2000;0;10000;4000;Tarjeta
VEN03796;CLI291;10036;ALAMBRE CENTELSA N  8 AZUL;Diana Tobón;30/11/2025;2;2000;200;3800;1400;Efectivo
VEN03797;CLI263;10050;ALAMBRE CENTELSA N 12 NEGRO;Carlos Mario Hoyos;31/01/2025;2;2000;0;4000;1600;Efectivo
VEN03798;CLI098;11057;ACOPLE LAVAMANOS GRIVAL 40CMS;Carlos Mario Hoyos;22/02/2026;1;2000;0;2000;800;Tarjeta
VEN03799;CLI285;10060;ALICATE  BICOLOR N 8;Diana Tobón;3/03/2025;3;2000;0;6000;2400;Efectivo
VEN03800;CLI209;10042;ALAMBRE CENTELSA N 10 AZUL;Carlos Mario Hoyos;10/11/2025;1;2000;0;2000;800;Efectivo
VEN03801;CLI259;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Milena Restrepo;25/01/2026;1;2000;0;2000;800;Transferencia
VEN03802;CLI265;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";Carlos Mario Hoyos;23/05/2025;10;2000;0;20000;8000;Efectivo
VEN03803;CLI108;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Milena Restrepo;23/10/2025;3;2000;0;6000;2400;Efectivo
VEN03804;CLI174;10009;ABRAZADERA TITAN 11/8A17/8  40-24;Diana Tobón;21/04/2025;1;2000;100;1900;700;Efectivo
VEN03805;CLI278;10033;ALAMBRE PUA C16 X 200MT CORSAN;Andrés Cardona;25/03/2025;10;2000;0;20000;8000;Efectivo
VEN03806;CLI224;10045;ALAMBRE CENTELSA N 10 ROJO;Milena Restrepo;8/07/2025;10;2000;0;20000;8000;Tarjeta
VEN03807;CLI127;10025;ACRONAL  DE 1/4;Carlos Mario Hoyos;30/08/2025;1;2000;100;1900;700;Tarjeta
VEN03808;CLI219;10062;ALICATE 8 NARANJA DSF-6050;Milena Restrepo;26/04/2026;5;2000;1000;9000;3000;Transferencia
VEN03809;CLI139;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Andrés Cardona;3/02/2025;2;2000;200;3800;1400;Tarjeta
VEN03810;CLI227;10027;AEROGRAFO F75 400 ML DSF-1499;Andrés Cardona;13/04/2025;1;2000;0;2000;800;Efectivo
VEN03811;CLI047;10060;ALICATE  BICOLOR N 8;Carlos Mario Hoyos;29/04/2025;5;2000;0;10000;4000;Tarjeta
VEN03812;CLI119;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";Carlos Mario Hoyos;1/12/2025;10;2000;0;20000;8000;Tarjeta
VEN03813;CLI217;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Milena Restrepo;27/08/2025;3;2000;0;6000;2400;Efectivo
VEN03814;CLI132;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Diana Tobón;18/08/2025;1;2000;0;2000;800;Tarjeta
VEN03815;CLI067;10029;AEROGRAFO X 125 ML CHORRO DSF-1505 K3;Andrés Cardona;8/08/2025;5;2000;0;10000;4000;Efectivo
VEN03816;CLI209;11696;ADAPTADOR PVC ALARGE 1/2 X 3/8;Milena Restrepo;5/01/2025;1;2000;0;2000;800;Efectivo
VEN03817;CLI231;10044;ALAMBRE CENTELSA N 10 NEGRO;Carlos Mario Hoyos;3/05/2025;1;2000;0;2000;800;Efectivo
VEN03818;CLI177;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Milena Restrepo;29/04/2025;1;2000;0;2000;800;Efectivo
VEN03819;CLI002;10986;AGUA STOP ARGOLLA GERFOR 581140;Andrés Cardona;23/01/2026;10;2000;0;20000;8000;Tarjeta
VEN03820;CLI111;11830;ALQUITRAN POR KILO;Diana Tobón;18/01/2026;5;2000;500;9500;3500;Tarjeta
VEN03821;CLI265;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Milena Restrepo;27/03/2025;3;2000;0;6000;2400;Transferencia
VEN03822;CLI282;10044;ALAMBRE CENTELSA N 10 NEGRO;Carlos Mario Hoyos;3/01/2026;3;2000;0;6000;2400;Efectivo
VEN03823;CLI191;10036;ALAMBRE CENTELSA N  8 AZUL;Milena Restrepo;30/08/2025;1;2000;0;2000;800;Tarjeta
VEN03824;CLI037;10027;AEROGRAFO F75 400 ML DSF-1499;Diana Tobón;10/02/2026;10;2000;0;20000;8000;Tarjeta
VEN03825;CLI087;10049;ALAMBRE CENTELSA N 12 BLANCO;Milena Restrepo;17/02/2026;3;2000;0;6000;2400;Transferencia
VEN03826;CLI229;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Andrés Cardona;10/11/2025;1;2000;0;2000;800;Transferencia
VEN03827;CLI289;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Carlos Mario Hoyos;10/01/2026;3;2000;0;6000;2400;Efectivo
VEN03828;CLI066;11702;"ADAPTADOR MACHO DE 1"" LEO";Andrés Cardona;30/10/2025;1;2000;100;1900;700;Transferencia
VEN03829;CLI061;12595;ADAPTADOR DE 1 EMT;Milena Restrepo;17/02/2026;5;2000;500;9500;3500;Efectivo
VEN03830;CLI241;10039;ALAMBRE CENTELSA N  8 ROJO;Andrés Cardona;10/07/2025;10;2000;0;20000;8000;Transferencia
VEN03831;CLI275;11699;ADAPTADOR HEMBRA DE 3/4 PVC LEO;Diana Tobón;17/06/2025;2;2000;0;4000;1600;Efectivo
VEN03832;CLI232;11685;ACOPLE CAUCHO SUELTO LICUADORA OSTER;Carlos Mario Hoyos;30/01/2026;3;2000;0;6000;2400;Efectivo
VEN03833;CLI132;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Andrés Cardona;17/03/2026;10;2000;0;20000;8000;Tarjeta
VEN03834;CLI048;10057;ALAMBRE CENTELSA N 14 ROJO;Milena Restrepo;30/04/2025;3;2000;300;5700;2100;Tarjeta
VEN03835;CLI008;10057;ALAMBRE CENTELSA N 14 ROJO;Carlos Mario Hoyos;18/02/2026;3;2000;0;6000;2400;Transferencia
VEN03836;CLI191;10064;ALICATE STANLEY N 8 84-023;Diana Tobón;10/08/2025;2;2000;0;4000;1600;Tarjeta
VEN03837;CLI295;10028;AEROGRAFO LAPICERO X 4 HOPEX PROFESI;Milena Restrepo;1/01/2025;5;2000;0;10000;4000;Transferencia
VEN03838;CLI058;11071;ACOPLE LAVAMANOS GRIVAL LARGO 60;Diana Tobón;2/01/2025;10;2000;0;20000;8000;Efectivo
VEN03839;CLI040;12242;ACOPLE SAMURAY PREMIER AMARILLO;Andrés Cardona;20/08/2025;3;2000;0;6000;2400;Transferencia
VEN03840;CLI165;10019;ACOPLE LAVAMANO CORTO  CARDENAS;Diana Tobón;13/03/2026;3;2000;0;6000;2400;Tarjeta
VEN03841;CLI280;11071;ACOPLE LAVAMANOS GRIVAL LARGO 60;Milena Restrepo;12/08/2025;5;2000;0;10000;4000;Tarjeta
VEN03842;CLI273;12240;ACOPLE PASTA SAMURAY ECONOMICO;Carlos Mario Hoyos;24/03/2026;1;2000;100;1900;700;Tarjeta
VEN03843;CLI116;10020;ACOPLE LAVAMANOS CARDENAS LARGO;Milena Restrepo;15/01/2025;3;2000;0;6000;2400;Transferencia
VEN03844;CLI029;10033;ALAMBRE PUA C16 X 200MT CORSAN;Milena Restrepo;16/02/2026;2;2000;0;4000;1600;Tarjeta
VEN03845;CLI160;11071;ACOPLE LAVAMANOS GRIVAL LARGO 60;Andrés Cardona;11/03/2025;10;2000;0;20000;8000;Tarjeta
VEN03846;CLI268;10021;ACOPLE LAVAMANOS GRIPLAS;Carlos Mario Hoyos;17/10/2025;5;2000;0;10000;4000;Tarjeta
VEN03847;CLI110;10057;ALAMBRE CENTELSA N 14 ROJO;Diana Tobón;29/11/2025;1;2000;0;2000;800;Efectivo
VEN03848;CLI006;12596;ADAPTADOR DE 1/2 EMT;Milena Restrepo;26/08/2025;5;2000;1000;9000;3000;Tarjeta
VEN03849;CLI024;12597;ADAPTADOR DE 3/4 EMT;Andrés Cardona;27/04/2025;10;2000;0;20000;8000;Efectivo
VEN03850;CLI095;10056;ALAMBRE CENTELSA N 14 NEGRO;Milena Restrepo;20/06/2025;3;2000;600;5400;1800;Tarjeta
VEN03851;CLI125;11702;"ADAPTADOR MACHO DE 1"" LEO";Milena Restrepo;18/10/2025;1;2000;100;1900;700;Transferencia
VEN03852;CLI058;12188;ACOPLE RAPIDO PISTOLA X 2 DORADO DSF-6035;Milena Restrepo;21/09/2025;3;2000;0;6000;2400;Tarjeta
VEN03853;CLI214;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Andrés Cardona;4/10/2025;5;2000;0;10000;4000;Transferencia
VEN03854;CLI145;10010;ABRAZADERA TITAN 11/4A2 40-28;Milena Restrepo;1/12/2025;1;2000;0;2000;800;Tarjeta
VEN03855;CLI027;10055;ALAMBRE CENTELSA N 14 BLANCO;Carlos Mario Hoyos;3/10/2025;5;2000;0;10000;4000;Efectivo
VEN03856;CLI174;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Diana Tobón;28/11/2025;10;2000;1000;19000;7000;Efectivo
VEN03857;CLI177;10005;ABRAZADERA TITAN 1/2A3/4  40-06;Carlos Mario Hoyos;9/11/2025;1;2000;0;2000;800;Tarjeta
VEN03858;CLI045;10027;AEROGRAFO F75 400 ML DSF-1499;Diana Tobón;28/03/2025;5;2000;0;10000;4000;Tarjeta
VEN03859;CLI046;10063;ALICATE FOCCI 8,5 DSF-1684;Diana Tobón;29/04/2026;1;2000;0;2000;800;Efectivo
VEN03860;CLI142;10022;ACOPLE SANITARIO CARDENAS LARGO;Milena Restrepo;27/02/2025;5;2000;0;10000;4000;Efectivo
VEN03861;CLI045;10043;ALAMBRE CENTELSA N 10 BLANCO;Carlos Mario Hoyos;16/01/2025;5;2000;0;10000;4000;Transferencia
VEN03862;CLI298;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Carlos Mario Hoyos;25/03/2025;5;2000;500;9500;3500;Efectivo
VEN03863;CLI218;10051;ALAMBRE CENTELSA N 12 ROJO;Carlos Mario Hoyos;2/05/2026;3;2000;0;6000;2400;Tarjeta
VEN03864;CLI050;10001;ABRAZADERA 1/2 ECONOMICA;Diana Tobón;5/09/2025;3;2000;300;5700;2100;Transferencia
VEN03865;CLI064;10002;ABRAZADERA TITAN 5/16-15/32 10-00;Diana Tobón;16/01/2026;10;2000;1000;19000;7000;Tarjeta
VEN03866;CLI059;11704;"ADAPTADOR MACHO DE 2"" PVC LEO";Diana Tobón;18/07/2025;10;2000;0;20000;8000;Tarjeta
VEN03867;CLI012;10026;ACRONAL  DE GALON;Carlos Mario Hoyos;3/04/2025;2;2000;200;3800;1400;Tarjeta
VEN03868;CLI294;10041;ALAMBRE CENTELSA N 10 AMARILLO;Carlos Mario Hoyos;13/10/2025;1;2000;0;2000;800;Transferencia
VEN03869;CLI020;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Diana Tobón;24/02/2025;5;2000;0;10000;4000;Transferencia
VEN03870;CLI260;11698;"ADAPTADOR HEMBRA  1/2"" LEO PRECION";Andrés Cardona;18/04/2025;3;2000;0;6000;2400;Transferencia
VEN03871;CLI130;11059;AGUA STOP CAUCHO GRIVAL;Diana Tobón;20/10/2025;10;2000;0;20000;8000;Transferencia
VEN03872;CLI127;10057;ALAMBRE CENTELSA N 14 ROJO;Carlos Mario Hoyos;19/01/2025;5;2000;0;10000;4000;Efectivo
VEN03873;CLI191;10050;ALAMBRE CENTELSA N 12 NEGRO;Milena Restrepo;22/02/2026;1;2000;0;2000;800;Tarjeta
VEN03874;CLI120;10010;ABRAZADERA TITAN 11/4A2 40-28;Milena Restrepo;14/05/2025;3;2000;0;6000;2400;Transferencia
VEN03875;CLI117;10879;ADAPTADOR MACHO 1/2 X 16MM PE AL PE;Milena Restrepo;15/03/2026;2;2000;0;4000;1600;Transferencia
VEN03876;CLI149;10050;ALAMBRE CENTELSA N 12 NEGRO;Carlos Mario Hoyos;7/02/2026;10;2000;0;20000;8000;Transferencia
VEN03877;CLI106;11058;ACOPLE SANITARIO GRIVAL 40 CMS;Milena Restrepo;18/09/2025;5;2000;0;10000;4000;Tarjeta
VEN03878;CLI237;11703;"ADAPTADOR MACHO DE 11/2"" PVC LEO";Carlos Mario Hoyos;9/10/2025;1;2000;100;1900;700;Tarjeta
VEN03879;CLI161;10043;ALAMBRE CENTELSA N 10 BLANCO;Carlos Mario Hoyos;11/04/2026;3;2000;0;6000;2400;Transferencia
VEN03880;CLI223;10059;ALCOHOL INDUSTRIAL X 500;Andrés Cardona;30/04/2025;10;2000;0;20000;8000;Tarjeta
VEN03881;CLI121;10018;ACIDO CORRIENTE X 480;Carlos Mario Hoyos;17/11/2025;2;2000;0;4000;1600;Tarjeta
VEN03882;CLI240;12596;ADAPTADOR DE 1/2 EMT;Milena Restrepo;21/02/2026;1;2000;0;2000;800;Efectivo
VEN03883;CLI242;12241;ACOPLE SAMURAY CAUCHO ECONOMICO;Milena Restrepo;14/04/2026;10;2000;0;20000;8000;Transferencia
VEN03884;CLI175;10986;AGUA STOP ARGOLLA GERFOR 581140;Andrés Cardona;10/03/2026;1;2000;0;2000;800;Tarjeta
VEN03885;CLI114;10040;ALAMBRE CENTELSA N  8 VERDE;Carlos Mario Hoyos;9/04/2026;10;2000;1000;19000;7000;Tarjeta
VEN03886;CLI016;10038;ALAMBRE CENTELSA N  8 NEGRO;Andrés Cardona;11/04/2025;2;2000;0;4000;1600;Tarjeta
VEN03887;CLI073;10006;ABRAZADERA TITAN 3/4A1 40-12;Milena Restrepo;1/05/2025;5;2000;0;10000;4000;Tarjeta
VEN03888;CLI208;11701;"ADAPTADOR MACHO DE 3/4"" PVC LEO";Carlos Mario Hoyos;5/02/2025;1;2000;0;2000;800;Efectivo
VEN03889;CLI192;11059;AGUA STOP CAUCHO GRIVAL;Carlos Mario Hoyos;2/11/2025;2;2000;0;4000;1600;Efectivo
VEN03890;CLI130;10011;ABRAZADERA TITAN 13/4A21/2  40-32;Diana Tobón;30/10/2025;1;2000;0;2000;800;Transferencia
VEN03891;CLI268;10735;ADAPTADOR DE ESPIGO A ROSCA DE 1/2;Milena Restrepo;30/04/2025;2;2000;0;4000;1600;Tarjeta
VEN03892;CLI234;10034;ALAMBRE PUA C16 X 400MT CORSAN;Carlos Mario Hoyos;27/02/2025;2;2000;0;4000;1600;Transferencia
VEN03893;CLI016;11059;AGUA STOP CAUCHO GRIVAL;Diana Tobón;20/09/2025;2;2000;0;4000;1600;Efectivo
VEN03894;CLI096;11060;AGUA STOP PASTA GRIVAL;Andrés Cardona;31/01/2025;10;2000;0;20000;8000;Tarjeta
VEN03895;CLI238;10007;ABRAZADERA TITAN 29/32A1-3/8 40-16;Andrés Cardona;17/08/2025;1;2000;0;2000;800;Efectivo
VEN03896;CLI070;10003;ABRAZADERA TITAN 5/16A5/8 - 3/8  10-04;Andrés Cardona;7/04/2026;3;2000;300;5700;2100;Efectivo
VEN03897;CLI134;11830;ALQUITRAN POR KILO;Carlos Mario Hoyos;26/09/2025;10;2000;0;20000;8000;Efectivo
VEN03898;CLI295;10044;ALAMBRE CENTELSA N 10 NEGRO;Diana Tobón;10/03/2025;5;2000;0;10000;4000;Transferencia
VEN03899;CLI134;10062;ALICATE 8 NARANJA DSF-6050;Carlos Mario Hoyos;6/03/2025;5;2000;0;10000;4000;Tarjeta
VEN03900;CLI030;10016;ACEITE USA1 X 30 CC;Carlos Mario Hoyos;2/12/2025;10;2000;0;20000;8000;Tarjeta
VEN03901;CLI175;10033;ALAMBRE PUA C16 X 200MT CORSAN;Andrés Cardona;27/03/2026;5;2000;1000;9000;3000;Transferencia
VEN03902;CLI174;11059;AGUA STOP CAUCHO GRIVAL;Milena Restrepo;26/04/2025;5;2000;0;10000;4000;Tarjeta
VEN03903;CLI225;10057;ALAMBRE CENTELSA N 14 ROJO;Milena Restrepo;9/07/2025;10;2000;0;20000;8000;Transferencia
VEN03904;CLI072;10042;ALAMBRE CENTELSA N 10 AZUL;Carlos Mario Hoyos;8/01/2025;10;2000;0;20000;8000;Efectivo
VEN03905;CLI060;10058;ALAMBRE CENTELSA N 14 VERDE;Andrés Cardona;30/05/2025;2;2000;0;4000;1600;Transferencia
VEN03906;CLI018;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Andrés Cardona;13/09/2025;2;10800;0;21600;19200;Transferencia
VEN03907;CLI107;10037;ALAMBRE CENTELSA N  8 BLANCO;Milena Restrepo;11/07/2025;10;2000;1000;19000;7000;Tarjeta
VEN03908;CLI072;10048;ALAMBRE CENTELSA N 12 AZUL;Milena Restrepo;16/01/2025;1;2000;0;2000;800;Transferencia
VEN03909;CLI138;12177;AGUJAS PISTOLA PINTAR;Milena Restrepo;11/05/2026;1;2000;0;2000;800;Transferencia
VEN03910;CLI099;10016;ACEITE USA1 X 30 CC;Milena Restrepo;30/04/2026;1;2000;0;2000;800;Tarjeta
VEN03911;CLI231;10878;ADAPTADOR HEMBRA 1/2 X 16MM PE AL PE;Andrés Cardona;30/09/2025;10;10800;5400;102600;90600;Tarjeta
